iso3,year,cate,cate_lb,cate_ub,k_l2,antisys_l5,milexp_gdp_l1,dem_l1,ln_gdppc,resource_rents,urban_share,decade,v2x_polyarchy_l1,abs_red_l1
BRA,2009,-0.22594118013849884,,,11.643279033665467,-2.081,1.44192408837717,1.0,9.01749528495974,2.38487387569911,84.0698380333651,2000,0.866,9.4
BRA,2010,-0.21716895138081546,,,11.660785954101303,-2.081,1.53862567601211,1.0,9.08166964557382,3.64871282999395,84.343846036308,2010,0.866,9.5
BRA,2011,-0.20745796749884216,,,11.685336813016988,-2.0722,1.53940698128362,1.0,9.112506257710116,4.33686638966397,84.6225758599683,2010,0.871,10.0
BRA,2012,-0.22359985233342078,,,11.687341429546036,-2.0634,1.41185115924524,1.0,9.123419816967365,3.85552495977285,84.8973874181312,2010,0.875,10.5
BRA,2013,-0.22418117233318022,,,11.70250973022998,-2.0545999999999998,1.37865646470437,1.0,9.144920323671,3.78686028400519,85.1676585442726,2010,0.871,10.8
BRA,2014,-0.2221450268126758,,,11.730682134506937,-1.895,1.32944608382557,1.0,9.141884083229511,3.28623279487755,85.4331367898168,2010,0.873,11.0
BRA,2015,-0.22254596819671946,,,11.75183726528252,-1.7053999999999998,1.330244423168,1.0,9.097865343318206,2.35832735012319,85.6935697061881,2010,0.873,11.0
BRA,2016,-0.2316914637909482,,,11.765898489947968,-1.4856,1.36551715396161,1.0,9.05693785163387,2.43013532231265,85.9487048448108,2010,0.861,11.3
BRA,2017,-0.25675741563581583,,,11.789267590302986,-1.2213999999999998,1.34797541299482,1.0,9.062797340537387,2.73375767842298,86.1982897571091,2010,0.781,11.4
BRA,2018,-0.25577895799866673,,,11.819578412023162,-0.891,1.41402166797586,1.0,9.07364240569415,3.61759120230309,86.4420719945072,2010,0.774,11.7
BRA,2019,-0.23965524395839705,,,11.830216193298257,-0.7064,1.46967772350671,1.0,9.079256326487013,3.21717303299592,86.6797991084296,2010,0.749,11.9
BRA,2020,-0.24106457488894137,,,11.824743403762074,-0.5442,1.38279724638797,1.0,9.040146350349604,3.22987656043381,86.9112186503004,2020,0.691,12.4
BRA,2021,-0.2464598228301499,,,11.817839646229983,-0.421,1.32666026860555,1.0,9.082419435054037,7.94111199933246,87.1360781715439,2020,0.699,15.0
CHL,1990,-0.25161561087788653,,,11.449501753167842,0.3044,3.59002950895468,0.0,8.573675022225954,11.1674175940099,83.1911973199111,1990,0.135,4.2
CHL,1991,-0.2123498184806221,,,11.457525469561446,-0.08339999999999996,3.40165485912065,1.0,8.631747120942471,5.94722567017809,83.3267865158432,1990,0.721,4.4
CHL,1992,-0.22245996904044277,,,11.478042603043399,-0.47119999999999995,2.8498427672956,1.0,8.724494387010008,4.63171552198061,83.4959351320883,1990,0.816,4.4
CHL,1993,-0.23988836477184536,,,11.497889996608103,-0.859,2.62851046938573,1.0,8.773652699147158,3.35411622206962,83.7341884954788,1990,0.816,4.3
CHL,1994,-0.2519631158063798,,,11.505186418791196,-1.1889999999999998,2.70692293725521,1.0,8.808114588144447,4.8849330643983,84.0491405833779,1990,0.813,4.2
CHL,1995,-0.22701354586364497,,,11.551996633948711,-1.519,2.59754498264789,1.0,8.881993376503107,6.55630977481336,84.4167268897386,1990,0.85,4.2
CHL,1996,-0.22790257088725974,,,11.60394009316513,-1.5444,2.56206462916649,1.0,8.93659927498857,4.95869610912803,84.8148594016272,1990,0.85,4.2
CHL,1997,-0.2293561053786575,,,11.636266977323096,-1.5697999999999999,2.42329858662731,1.0,8.994537597114522,4.60520277817387,85.2214501061097,1990,0.85,4.2
CHL,1998,-0.22866773957211162,,,11.66852644892961,-1.5951999999999997,2.47364271374518,1.0,9.022497675015181,2.51172777125851,85.6144109902521,1990,0.85,4.2
CHL,1999,-0.2079890263432256,,,11.712430275293304,-1.6205999999999996,2.57620115809555,1.0,9.007177335164926,3.6694603049762,85.9716540411206,1990,0.851,4.3
CHL,2000,-0.19321247404024056,,,11.758243682814033,-1.646,2.70268274607335,1.0,9.043736998669685,4.87094937341686,86.2710912457813,2000,0.85,4.5
CHL,2001,-0.1717341825967771,,,11.804887232714844,-1.646,2.68861587922595,1.0,9.063233224314345,3.94016087143578,86.4906345913002,2000,0.876,4.6
CHL,2002,-0.16789642399200105,,,11.819916149076233,-1.646,2.64704914030913,1.0,9.083721095781787,3.69658229472728,86.6114115090282,2000,0.876,4.6
CHL,2003,-0.1664666654183965,,,11.85136938350514,-1.646,2.53154295292261,1.0,9.119406869372144,5.01162090891452,86.6792973033246,2000,0.88,4.6
CHL,2004,-0.1676788034796563,,,11.874315356360983,-1.646,2.70297145376308,1.0,9.173922704414691,9.56665341226193,86.7336754490112,2000,0.88,4.6
CHL,2005,-0.16625937707210092,,,11.89148974212156,-1.646,2.71229041616156,1.0,9.22072831390893,9.79630843278012,86.7768244484887,2000,0.88,4.6
CHL,2006,-0.14898046470249837,,,11.920251450266388,-1.646,2.53476302244179,1.0,9.269704378495659,17.3488493708667,86.8125123390851,2000,0.877,4.7
CHL,2007,-0.14706763308266033,,,11.945976822841885,-1.646,2.50608218939499,1.0,9.310307425489734,17.1517567156625,86.8445071581285,2000,0.894,4.7
CHL,2008,-0.13412538753769945,,,11.970299542328712,-1.646,2.33098056175611,1.0,9.337509637549179,13.8254393455321,86.8765769429469,2000,0.894,5.0
CHL,2009,-0.12580264185871073,,,12.00305389611797,-1.646,2.58365229486108,1.0,9.3161776149694,8.79204050030603,86.9124897308683,2000,0.894,5.3
CHL,2010,-0.13437336446324383,,,12.060690331263851,-1.646,2.27650789887703,1.0,9.36300048795795,11.9881628362203,86.9560135592209,2010,0.887,5.6
CHL,2011,-0.1360851745710761,,,12.106184908120552,-1.5372,2.25424093293149,1.0,9.41351336106279,12.1645185437385,87.0109164653326,2010,0.888,5.8
